CCAA,Fecha,PORCENTAJE_COVID
CEUTA,2021-04-12,17.0
CEUTA,2021-04-13,16.0
CEUTA,2021-04-14,16.92
CEUTA,2021-04-15,17.41
CEUTA,2021-04-16,15.42
CEUTA,2021-04-17,15.42
CEUTA,2021-04-18,15.42
CEUTA,2021-04-19,13.93
CEUTA,2021-04-20,12.44
CEUTA,2021-04-21,13.57
CEUTA,2021-04-22,13.07
CEUTA,2021-04-23,12.5
CEUTA,2021-04-24,12.5
CEUTA,2021-04-25,13.57
CEUTA,2021-04-26,13.57
CEUTA,2021-04-27,15.08
CEUTA,2021-04-28,13.43
CEUTA,2021-04-29,11.39
CEUTA,2021-04-30,9.85
CEUTA,2021-05-01,9.85
CEUTA,2021-05-02,11.33
CEUTA,2021-05-03,10.61
CEUTA,2021-05-04,10.55
CEUTA,2021-05-05,10.55
CEUTA,2021-05-06,10.61
CEUTA,2021-05-07,10.55
CEUTA,2021-05-08,10.55
CEUTA,2021-05-09,9.55
COMUNIDAD VALENCIANA,2020-08-19,3.15
COMUNIDAD VALENCIANA,2020-08-20,3.02
COMUNIDAD VALENCIANA,2020-08-21,2.98
COMUNIDAD VALENCIANA,2020-08-22,3.0
COMUNIDAD VALENCIANA,2020-08-23,3.58
COMUNIDAD VALENCIANA,2020-08-24,3.63
COMUNIDAD VALENCIANA,2020-08-25,3.64
COMUNIDAD VALENCIANA,2020-08-26,3.62
COMUNIDAD VALENCIANA,2020-08-27,4.06
COMUNIDAD VALENCIANA,2020-08-28,4.11
COMUNIDAD VALENCIANA,2020-08-29,4.11
COMUNIDAD VALENCIANA,2020-08-30,4.19
COMUNIDAD VALENCIANA,2020-08-31,4.27
COMUNIDAD VALENCIANA,2020-09-01,4.37
COMUNIDAD VALENCIANA,2020-09-02,4.36
COMUNIDAD VALENCIANA,2020-09-03,4.34
COMUNIDAD VALENCIANA,2020-09-04,4.24
COMUNIDAD VALENCIANA,2020-09-05,4.26
COMUNIDAD VALENCIANA,2020-09-06,4.77
COMUNIDAD VALENCIANA,2020-09-07,4.86
COMUNIDAD VALENCIANA,2020-09-08,5.11
COMUNIDAD VALENCIANA,2020-09-09,5.15
COMUNIDAD VALENCIANA,2020-09-10,4.76
COMUNIDAD VALENCIANA,2020-09-11,4.61
COMUNIDAD VALENCIANA,2020-09-12,4.62
COMUNIDAD VALENCIANA,2020-09-13,5.02
COMUNIDAD VALENCIANA,2020-09-14,4.97
COMUNIDAD VALENCIANA,2020-09-15,4.73
COMUNIDAD VALENCIANA,2020-09-16,4.73
COMUNIDAD VALENCIANA,2020-09-17,4.86
COMUNIDAD VALENCIANA,2020-09-18,4.48
COMUNIDAD VALENCIANA,2020-09-19,4.48
COMUNIDAD VALENCIANA,2020-09-20,6.55
COMUNIDAD VALENCIANA,2020-09-21,4.96
COMUNIDAD VALENCIANA,2020-09-22,4.8
COMUNIDAD VALENCIANA,2020-09-23,4.7
COMUNIDAD VALENCIANA,2020-09-24,4.78
COMUNIDAD VALENCIANA,2020-09-25,4.3
COMUNIDAD VALENCIANA,2020-09-26,4.29
COMUNIDAD VALENCIANA,2020-09-27,4.69
COMUNIDAD VALENCIANA,2020-09-28,4.41
COMUNIDAD VALENCIANA,2020-09-29,4.15
COMUNIDAD VALENCIANA,2020-09-30,3.98
COMUNIDAD VALENCIANA,2020-10-01,3.94
COMUNIDAD VALENCIANA,2020-10-02,3.88
COMUNIDAD VALENCIANA,2020-10-03,3.94
COMUNIDAD VALENCIANA,2020-10-04,4.38
COMUNIDAD VALENCIANA,2020-10-05,4.19
COMUNIDAD VALENCIANA,2020-10-06,4.32
COMUNIDAD VALENCIANA,2020-10-07,4.14
COMUNIDAD VALENCIANA,2020-10-08,4.44
COMUNIDAD VALENCIANA,2020-10-09,4.68
COMUNIDAD VALENCIANA,2020-10-10,4.75
COMUNIDAD VALENCIANA,2020-10-11,5.04
COMUNIDAD VALENCIANA,2020-10-12,5.45
COMUNIDAD VALENCIANA,2020-10-13,5.38
COMUNIDAD VALENCIANA,2020-10-14,5.53
COMUNIDAD VALENCIANA,2020-10-15,5.55
COMUNIDAD VALENCIANA,2020-10-16,5.68
COMUNIDAD VALENCIANA,2020-10-17,5.78
COMUNIDAD VALENCIANA,2020-10-18,6.44
COMUNIDAD VALENCIANA,2020-10-19,6.8
COMUNIDAD VALENCIANA,2020-10-20,6.96
COMUNIDAD VALENCIANA,2020-10-21,7.29
COMUNIDAD VALENCIANA,2020-10-22,7.57
COMUNIDAD VALENCIANA,2020-10-23,8.02
COMUNIDAD VALENCIANA,2020-10-24,8.13
COMUNIDAD VALENCIANA,2020-10-25,9.44
COMUNIDAD VALENCIANA,2020-10-26,9.56
COMUNIDAD VALENCIANA,2020-10-27,10.01
COMUNIDAD VALENCIANA,2020-10-28,10.29
COMUNIDAD VALENCIANA,2020-10-29,10.83
COMUNIDAD VALENCIANA,2020-10-30,10.66
COMUNIDAD VALENCIANA,2020-10-31,10.7
COMUNIDAD VALENCIANA,2020-11-01,12.58
COMUNIDAD VALENCIANA,2020-11-02,12.59
COMUNIDAD VALENCIANA,2020-11-03,12.95
COMUNIDAD VALENCIANA,2020-11-04,12.79
COMUNIDAD VALENCIANA,2020-11-05,13.05
COMUNIDAD VALENCIANA,2020-11-06,13.08
COMUNIDAD VALENCIANA,2020-11-07,13.13
COMUNIDAD VALENCIANA,2020-11-08,14.99
COMUNIDAD VALENCIANA,2020-11-09,14.86
COMUNIDAD VALENCIANA,2020-11-10,15.11
COMUNIDAD VALENCIANA,2020-11-11,14.99
COMUNIDAD VALENCIANA,2020-11-12,14.94
COMUNIDAD VALENCIANA,2020-11-13,14.48
COMUNIDAD VALENCIANA,2020-11-14,14.5
COMUNIDAD VALENCIANA,2020-11-15,15.69
COMUNIDAD VALENCIANA,2020-11-16,15.56
COMUNIDAD VALENCIANA,2020-11-17,15.7
COMUNIDAD VALENCIANA,2020-11-18,15.54
COMUNIDAD VALENCIANA,2020-11-19,15.12
COMUNIDAD VALENCIANA,2020-11-20,14.04
COMUNIDAD VALENCIANA,2020-11-21,13.95
COMUNIDAD VALENCIANA,2020-11-22,14.65
COMUNIDAD VALENCIANA,2020-11-23,13.81
COMUNIDAD VALENCIANA,2020-11-24,13.17
COMUNIDAD VALENCIANA,2020-11-25,12.78
COMUNIDAD VALENCIANA,2020-11-26,12.54
COMUNIDAD VALENCIANA,2020-11-27,11.66
COMUNIDAD VALENCIANA,2020-11-28,11.69
COMUNIDAD VALENCIANA,2020-11-29,12.29
COMUNIDAD VALENCIANA,2020-11-30,12.19
COMUNIDAD VALENCIANA,2020-12-01,11.82
COMUNIDAD VALENCIANA,2020-12-02,11.36
COMUNIDAD VALENCIANA,2020-12-03,10.64
COMUNIDAD VALENCIANA,2020-12-04,10.17
COMUNIDAD VALENCIANA,2020-12-05,10.2
COMUNIDAD VALENCIANA,2020-12-06,10.69
COMUNIDAD VALENCIANA,2020-12-07,11.04
COMUNIDAD VALENCIANA,2020-12-08,11.01
COMUNIDAD VALENCIANA,2020-12-09,10.5
COMUNIDAD VALENCIANA,2020-12-10,10.25
COMUNIDAD VALENCIANA,2020-12-11,9.66
COMUNIDAD VALENCIANA,2020-12-12,9.72
COMUNIDAD VALENCIANA,2020-12-13,10.76
COMUNIDAD VALENCIANA,2020-12-14,10.86
COMUNIDAD VALENCIANA,2020-12-15,10.81
COMUNIDAD VALENCIANA,2020-12-16,10.69
COMUNIDAD VALENCIANA,2020-12-17,10.79
COMUNIDAD VALENCIANA,2020-12-18,11.26
COMUNIDAD VALENCIANA,2020-12-19,11.26
COMUNIDAD VALENCIANA,2020-12-20,12.99
COMUNIDAD VALENCIANA,2020-12-21,13.35
COMUNIDAD VALENCIANA,2020-12-22,13.18
COMUNIDAD VALENCIANA,2020-12-23,13.29
COMUNIDAD VALENCIANA,2020-12-24,13.39
COMUNIDAD VALENCIANA,2020-12-25,14.32
COMUNIDAD VALENCIANA,2020-12-26,14.66
COMUNIDAD VALENCIANA,2020-12-27,16.28
COMUNIDAD VALENCIANA,2020-12-28,16.73
COMUNIDAD VALENCIANA,2020-12-29,16.17
COMUNIDAD VALENCIANA,2020-12-30,16.03
COMUNIDAD VALENCIANA,2020-12-31,15.94
COMUNIDAD VALENCIANA,2021-01-01,17.95
COMUNIDAD VALENCIANA,2021-01-02,19.04
COMUNIDAD VALENCIANA,2021-01-03,20.45
COMUNIDAD VALENCIANA,2021-01-04,20.57
COMUNIDAD VALENCIANA,2021-01-05,20.65
COMUNIDAD VALENCIANA,2021-01-06,22.07
COMUNIDAD VALENCIANA,2021-01-07,23.34
COMUNIDAD VALENCIANA,2021-01-08,23.3
COMUNIDAD VALENCIANA,2021-01-09,23.42
COMUNIDAD VALENCIANA,2021-01-10,27.33
COMUNIDAD VALENCIANA,2021-01-11,27.74
COMUNIDAD VALENCIANA,2021-01-12,28.91
COMUNIDAD VALENCIANA,2021-01-13,29.96
COMUNIDAD VALENCIANA,2021-01-14,30.18
COMUNIDAD VALENCIANA,2021-01-15,31.69
COMUNIDAD VALENCIANA,2021-01-16,31.83
COMUNIDAD VALENCIANA,2021-01-17,37.08
COMUNIDAD VALENCIANA,2021-01-18,37.98
COMUNIDAD VALENCIANA,2021-01-19,38.6
COMUNIDAD VALENCIANA,2021-01-20,39.05
COMUNIDAD VALENCIANA,2021-01-21,39.75
COMUNIDAD VALENCIANA,2021-01-22,40.34
COMUNIDAD VALENCIANA,2021-01-23,40.61
COMUNIDAD VALENCIANA,2021-01-24,43.3
COMUNIDAD VALENCIANA,2021-01-25,43.5
COMUNIDAD VALENCIANA,2021-01-26,41.95
COMUNIDAD VALENCIANA,2021-01-27,41.28
COMUNIDAD VALENCIANA,2021-01-28,40.57
COMUNIDAD VALENCIANA,2021-01-29,39.67
COMUNIDAD VALENCIANA,2021-01-30,39.46
COMUNIDAD VALENCIANA,2021-01-31,41.54
COMUNIDAD VALENCIANA,2021-02-01,39.55
COMUNIDAD VALENCIANA,2021-02-02,37.57
COMUNIDAD VALENCIANA,2021-02-03,35.97
COMUNIDAD VALENCIANA,2021-02-04,34.16
COMUNIDAD VALENCIANA,2021-02-05,31.29
COMUNIDAD VALENCIANA,2021-02-06,31.21
COMUNIDAD VALENCIANA,2021-02-07,31.01
COMUNIDAD VALENCIANA,2021-02-08,28.62
COMUNIDAD VALENCIANA,2021-02-09,26.71
COMUNIDAD VALENCIANA,2021-02-10,24.39
COMUNIDAD VALENCIANA,2021-02-11,22.57
COMUNIDAD VALENCIANA,2021-02-12,20.74
COMUNIDAD VALENCIANA,2021-02-13,20.85
COMUNIDAD VALENCIANA,2021-02-14,20.05
COMUNIDAD VALENCIANA,2021-02-15,18.28
COMUNIDAD VALENCIANA,2021-02-16,16.65
COMUNIDAD VALENCIANA,2021-02-17,15.17
COMUNIDAD VALENCIANA,2021-02-18,14.0
COMUNIDAD VALENCIANA,2021-02-19,12.65
COMUNIDAD VALENCIANA,2021-02-20,12.66
COMUNIDAD VALENCIANA,2021-02-21,12.43
COMUNIDAD VALENCIANA,2021-02-22,11.49
COMUNIDAD VALENCIANA,2021-02-23,10.45
COMUNIDAD VALENCIANA,2021-02-24,9.89
COMUNIDAD VALENCIANA,2021-02-25,9.26
COMUNIDAD VALENCIANA,2021-02-26,8.73
COMUNIDAD VALENCIANA,2021-02-27,8.73
COMUNIDAD VALENCIANA,2021-02-28,8.7
COMUNIDAD VALENCIANA,2021-03-01,7.83
COMUNIDAD VALENCIANA,2021-03-02,7.12
COMUNIDAD VALENCIANA,2021-03-03,6.35
COMUNIDAD VALENCIANA,2021-03-04,6.0
COMUNIDAD VALENCIANA,2021-03-05,5.46
COMUNIDAD VALENCIANA,2021-03-06,5.45
COMUNIDAD VALENCIANA,2021-03-07,5.37
COMUNIDAD VALENCIANA,2021-03-08,4.97
COMUNIDAD VALENCIANA,2021-03-09,4.56
COMUNIDAD VALENCIANA,2021-03-10,4.28
COMUNIDAD VALENCIANA,2021-03-11,3.9
COMUNIDAD VALENCIANA,2021-03-12,3.81
COMUNIDAD VALENCIANA,2021-03-13,3.77
COMUNIDAD VALENCIANA,2021-03-14,3.74
COMUNIDAD VALENCIANA,2021-03-15,3.48
COMUNIDAD VALENCIANA,2021-03-16,3.21
COMUNIDAD VALENCIANA,2021-03-17,2.95
COMUNIDAD VALENCIANA,2021-03-18,2.95
COMUNIDAD VALENCIANA,2021-03-19,2.87
COMUNIDAD VALENCIANA,2021-03-20,2.88
COMUNIDAD VALENCIANA,2021-03-21,3.02
COMUNIDAD VALENCIANA,2021-03-22,2.84
COMUNIDAD VALENCIANA,2021-03-23,2.74
COMUNIDAD VALENCIANA,2021-03-24,2.76
COMUNIDAD VALENCIANA,2021-03-25,2.53
COMUNIDAD VALENCIANA,2021-03-26,2.42
COMUNIDAD VALENCIANA,2021-03-27,2.43
COMUNIDAD VALENCIANA,2021-03-28,2.6
COMUNIDAD VALENCIANA,2021-03-29,2.51
COMUNIDAD VALENCIANA,2021-03-30,2.41
COMUNIDAD VALENCIANA,2021-03-31,2.28
COMUNIDAD VALENCIANA,2021-04-01,2.27
COMUNIDAD VALENCIANA,2021-04-02,2.33
COMUNIDAD VALENCIANA,2021-04-03,2.35
COMUNIDAD VALENCIANA,2021-04-04,2.47
COMUNIDAD VALENCIANA,2021-04-05,2.48
COMUNIDAD VALENCIANA,2021-04-06,2.47
COMUNIDAD VALENCIANA,2021-04-07,2.39
COMUNIDAD VALENCIANA,2021-04-08,2.22
COMUNIDAD VALENCIANA,2021-04-09,2.2
COMUNIDAD VALENCIANA,2021-04-10,2.17
COMUNIDAD VALENCIANA,2021-04-11,2.23
COMUNIDAD VALENCIANA,2021-04-12,2.27
COMUNIDAD VALENCIANA,2021-04-13,2.14
COMUNIDAD VALENCIANA,2021-04-14,2.05
COMUNIDAD VALENCIANA,2021-04-15,2.1
COMUNIDAD VALENCIANA,2021-04-16,2.11
COMUNIDAD VALENCIANA,2021-04-17,2.09
COMUNIDAD VALENCIANA,2021-04-18,2.34
COMUNIDAD VALENCIANA,2021-04-19,2.19
COMUNIDAD VALENCIANA,2021-04-20,2.12
COMUNIDAD VALENCIANA,2021-04-21,2.14
COMUNIDAD VALENCIANA,2021-04-22,2.0
COMUNIDAD VALENCIANA,2021-04-23,1.97
COMUNIDAD VALENCIANA,2021-04-24,1.97
COMUNIDAD VALENCIANA,2021-04-25,2.04
COMUNIDAD VALENCIANA,2021-04-26,1.96
COMUNIDAD VALENCIANA,2021-04-27,2.06
COMUNIDAD VALENCIANA,2021-04-28,2.06
COMUNIDAD VALENCIANA,2021-04-29,1.88
COMUNIDAD VALENCIANA,2021-04-30,1.88
COMUNIDAD VALENCIANA,2021-05-01,1.87
COMUNIDAD VALENCIANA,2021-05-02,1.92
COMUNIDAD VALENCIANA,2021-05-03,1.79
COMUNIDAD VALENCIANA,2021-05-04,1.64
COMUNIDAD VALENCIANA,2021-05-05,1.63
COMUNIDAD VALENCIANA,2021-05-06,1.54
COMUNIDAD VALENCIANA,2021-05-07,1.4
COMUNIDAD VALENCIANA,2021-05-08,1.36
COMUNIDAD VALENCIANA,2021-05-09,1.46
EXTREMADURA,2020-08-19,1.42
EXTREMADURA,2020-08-20,1.19
EXTREMADURA,2020-08-21,1.19
EXTREMADURA,2020-08-22,1.19
EXTREMADURA,2020-08-23,1.42
EXTREMADURA,2020-08-24,1.58
EXTREMADURA,2020-08-25,1.51
EXTREMADURA,2020-08-26,1.45
EXTREMADURA,2020-08-27,1.64
EXTREMADURA,2020-08-28,1.61
EXTREMADURA,2020-08-29,1.48
EXTREMADURA,2020-08-30,1.54
EXTREMADURA,2020-08-31,1.77
EXTREMADURA,2020-09-01,1.67
EXTREMADURA,2020-09-02,1.83
EXTREMADURA,2020-09-03,1.77
EXTREMADURA,2020-09-04,1.67
EXTREMADURA,2020-09-05,1.77
EXTREMADURA,2020-09-06,2.12
EXTREMADURA,2020-09-07,2.22
EXTREMADURA,2020-09-08,2.45
EXTREMADURA,2020-09-09,1.68
EXTREMADURA,2020-09-10,3.22
EXTREMADURA,2020-09-11,3.5
EXTREMADURA,2020-09-12,3.5
EXTREMADURA,2020-09-13,4.25
EXTREMADURA,2020-09-14,4.09
EXTREMADURA,2020-09-15,4.44
EXTREMADURA,2020-09-16,4.47
EXTREMADURA,2020-09-17,4.47
EXTREMADURA,2020-09-18,4.92
EXTREMADURA,2020-09-19,4.92
EXTREMADURA,2020-09-20,5.65
EXTREMADURA,2020-09-21,5.87
EXTREMADURA,2020-09-22,5.78
EXTREMADURA,2020-09-23,6.32
EXTREMADURA,2020-09-24,6.61
EXTREMADURA,2020-09-25,7.98
EXTREMADURA,2020-09-26,8.01
EXTREMADURA,2020-09-27,7.37
EXTREMADURA,2020-09-28,7.0
EXTREMADURA,2020-09-29,6.52
EXTREMADURA,2020-09-30,6.48
EXTREMADURA,2020-10-01,5.96
EXTREMADURA,2020-10-02,5.45
EXTREMADURA,2020-10-03,5.49
EXTREMADURA,2020-10-04,6.06
EXTREMADURA,2020-10-05,5.37
EXTREMADURA,2020-10-06,5.49
EXTREMADURA,2020-10-07,5.07
EXTREMADURA,2020-10-08,4.88
EXTREMADURA,2020-10-09,5.14
EXTREMADURA,2020-10-10,5.17
EXTREMADURA,2020-10-11,5.55
EXTREMADURA,2020-10-12,5.74
EXTREMADURA,2020-10-13,5.71
EXTREMADURA,2020-10-14,5.94
EXTREMADURA,2020-10-15,5.93
EXTREMADURA,2020-10-16,5.42
EXTREMADURA,2020-10-17,6.74
EXTREMADURA,2020-10-18,6.37
EXTREMADURA,2020-10-19,6.75
EXTREMADURA,2020-10-20,6.94
EXTREMADURA,2020-10-21,7.2
EXTREMADURA,2020-10-22,6.45
EXTREMADURA,2020-10-23,8.18
EXTREMADURA,2020-10-24,8.21
EXTREMADURA,2020-10-25,9.8
EXTREMADURA,2020-10-26,9.64
EXTREMADURA,2020-10-27,9.53
EXTREMADURA,2020-10-28,10.18
EXTREMADURA,2020-10-29,10.18
EXTREMADURA,2020-10-30,9.99
EXTREMADURA,2020-10-31,9.89
EXTREMADURA,2020-11-01,11.29
EXTREMADURA,2020-11-02,12.3
EXTREMADURA,2020-11-03,12.9
EXTREMADURA,2020-11-04,12.87
EXTREMADURA,2020-11-05,13.0
EXTREMADURA,2020-11-06,12.84
EXTREMADURA,2020-11-07,12.9
EXTREMADURA,2020-11-08,13.33
EXTREMADURA,2020-11-09,13.64
EXTREMADURA,2020-11-10,13.11
EXTREMADURA,2020-11-11,11.92
EXTREMADURA,2020-11-12,11.6
EXTREMADURA,2020-11-13,10.35
EXTREMADURA,2020-11-14,10.0
EXTREMADURA,2020-11-15,10.85
EXTREMADURA,2020-11-16,10.41
EXTREMADURA,2020-11-17,10.73
EXTREMADURA,2020-11-18,10.03
EXTREMADURA,2020-11-19,10.29
EXTREMADURA,2020-11-20,9.56
EXTREMADURA,2020-11-21,9.65
EXTREMADURA,2020-11-22,9.91
EXTREMADURA,2020-11-23,9.41
EXTREMADURA,2020-11-24,8.93
EXTREMADURA,2020-11-25,8.59
EXTREMADURA,2020-11-26,7.83
EXTREMADURA,2020-11-27,7.49
EXTREMADURA,2020-11-28,7.3
EXTREMADURA,2020-11-29,9.44
EXTREMADURA,2020-11-30,7.42
EXTREMADURA,2020-12-01,6.69
EXTREMADURA,2020-12-02,6.26
EXTREMADURA,2020-12-03,6.0
EXTREMADURA,2020-12-04,5.03
EXTREMADURA,2020-12-05,4.75
EXTREMADURA,2020-12-06,5.09
EXTREMADURA,2020-12-07,6.15
EXTREMADURA,2020-12-08,5.99
EXTREMADURA,2020-12-09,5.74
EXTREMADURA,2020-12-10,5.6
EXTREMADURA,2020-12-11,4.97
EXTREMADURA,2020-12-12,4.97
EXTREMADURA,2020-12-13,5.51
EXTREMADURA,2020-12-14,5.38
EXTREMADURA,2020-12-15,5.19
EXTREMADURA,2020-12-16,5.41
EXTREMADURA,2020-12-17,5.6
EXTREMADURA,2020-12-18,5.13
EXTREMADURA,2020-12-19,5.1
EXTREMADURA,2020-12-20,6.04
EXTREMADURA,2020-12-21,6.09
EXTREMADURA,2020-12-22,6.47
EXTREMADURA,2020-12-23,6.09
EXTREMADURA,2020-12-24,6.15
EXTREMADURA,2020-12-25,7.07
EXTREMADURA,2020-12-26,7.07
EXTREMADURA,2020-12-27,7.51
EXTREMADURA,2020-12-28,7.95
EXTREMADURA,2020-12-29,7.38
EXTREMADURA,2020-12-30,6.94
EXTREMADURA,2020-12-31,7.19
EXTREMADURA,2021-01-01,8.33
EXTREMADURA,2021-01-02,8.36
EXTREMADURA,2021-01-03,10.15
EXTREMADURA,2021-01-04,10.79
EXTREMADURA,2021-01-05,10.6
EXTREMADURA,2021-01-06,11.9
EXTREMADURA,2021-01-07,12.5
EXTREMADURA,2021-01-08,12.37
EXTREMADURA,2021-01-09,12.56
EXTREMADURA,2021-01-10,14.3
EXTREMADURA,2021-01-11,14.8
EXTREMADURA,2021-01-12,14.96
EXTREMADURA,2021-01-13,15.05
EXTREMADURA,2021-01-14,15.83
EXTREMADURA,2021-01-15,15.67
EXTREMADURA,2021-01-16,16.27
EXTREMADURA,2021-01-17,19.27
EXTREMADURA,2021-01-18,20.81
EXTREMADURA,2021-01-19,20.71
EXTREMADURA,2021-01-20,21.94
EXTREMADURA,2021-01-21,21.75
EXTREMADURA,2021-01-22,21.86
EXTREMADURA,2021-01-23,21.89
EXTREMADURA,2021-01-24,24.6
EXTREMADURA,2021-01-25,23.89
EXTREMADURA,2021-01-26,23.35
EXTREMADURA,2021-01-27,23.05
EXTREMADURA,2021-01-28,22.54
EXTREMADURA,2021-01-29,20.76
EXTREMADURA,2021-01-30,20.12
EXTREMADURA,2021-01-31,20.9
EXTREMADURA,2021-02-01,20.46
EXTREMADURA,2021-02-02,19.38
EXTREMADURA,2021-02-03,18.31
EXTREMADURA,2021-02-04,17.2
EXTREMADURA,2021-02-05,14.71
EXTREMADURA,2021-02-06,14.64
EXTREMADURA,2021-02-07,13.97
EXTREMADURA,2021-02-08,12.59
EXTREMADURA,2021-02-09,11.98
EXTREMADURA,2021-02-10,10.6
EXTREMADURA,2021-02-11,9.73
EXTREMADURA,2021-02-12,8.39
EXTREMADURA,2021-02-13,8.42
EXTREMADURA,2021-02-14,8.66
EXTREMADURA,2021-02-15,7.85
EXTREMADURA,2021-02-16,7.45
EXTREMADURA,2021-02-17,6.72
EXTREMADURA,2021-02-18,6.23
EXTREMADURA,2021-02-19,5.49
EXTREMADURA,2021-02-20,5.49
EXTREMADURA,2021-02-21,5.64
EXTREMADURA,2021-02-22,4.99
EXTREMADURA,2021-02-23,4.35
EXTREMADURA,2021-02-24,3.61
EXTREMADURA,2021-02-25,3.27
EXTREMADURA,2021-02-26,2.73
EXTREMADURA,2021-02-27,2.76
EXTREMADURA,2021-02-28,2.65
EXTREMADURA,2021-03-01,2.51
EXTREMADURA,2021-03-02,2.01
EXTREMADURA,2021-03-03,1.87
EXTREMADURA,2021-03-04,1.87
EXTREMADURA,2021-03-05,1.56
EXTREMADURA,2021-03-06,1.56
EXTREMADURA,2021-03-07,1.67
EXTREMADURA,2021-03-08,1.53
EXTREMADURA,2021-03-09,1.26
EXTREMADURA,2021-03-10,1.36
EXTREMADURA,2021-03-11,1.33
EXTREMADURA,2021-03-12,1.22
EXTREMADURA,2021-03-13,1.19
EXTREMADURA,2021-03-14,1.33
EXTREMADURA,2021-03-15,1.19
EXTREMADURA,2021-03-16,1.05
EXTREMADURA,2021-03-17,1.26
EXTREMADURA,2021-03-18,1.22
EXTREMADURA,2021-03-19,1.19
EXTREMADURA,2021-03-20,1.19
EXTREMADURA,2021-03-21,1.49
EXTREMADURA,2021-03-22,1.42
EXTREMADURA,2021-03-23,1.46
EXTREMADURA,2021-03-24,1.56
EXTREMADURA,2021-03-25,1.77
EXTREMADURA,2021-03-26,1.9
EXTREMADURA,2021-03-27,1.94
EXTREMADURA,2021-03-28,2.25
EXTREMADURA,2021-03-29,2.37
EXTREMADURA,2021-03-30,2.2
EXTREMADURA,2021-03-31,2.07
EXTREMADURA,2021-04-01,2.1
EXTREMADURA,2021-04-02,2.37
EXTREMADURA,2021-04-03,2.44
EXTREMADURA,2021-04-04,2.68
EXTREMADURA,2021-04-05,2.58
EXTREMADURA,2021-04-06,2.85
EXTREMADURA,2021-04-07,2.78
EXTREMADURA,2021-04-08,2.99
EXTREMADURA,2021-04-09,2.75
EXTREMADURA,2021-04-10,2.85
EXTREMADURA,2021-04-11,3.39
EXTREMADURA,2021-04-12,3.39
EXTREMADURA,2021-04-13,2.99
EXTREMADURA,2021-04-14,3.03
EXTREMADURA,2021-04-15,2.82
EXTREMADURA,2021-04-16,2.82
EXTREMADURA,2021-04-17,2.82
EXTREMADURA,2021-04-18,3.02
EXTREMADURA,2021-04-19,3.02
EXTREMADURA,2021-04-20,3.09
EXTREMADURA,2021-04-21,2.89
EXTREMADURA,2021-04-22,2.89
EXTREMADURA,2021-04-23,2.58
EXTREMADURA,2021-04-24,2.61
EXTREMADURA,2021-04-25,2.78
EXTREMADURA,2021-04-26,2.72
EXTREMADURA,2021-04-27,2.51
EXTREMADURA,2021-04-28,2.41
EXTREMADURA,2021-04-29,2.12
EXTREMADURA,2021-04-30,1.85
EXTREMADURA,2021-05-01,1.9
EXTREMADURA,2021-05-02,1.97
EXTREMADURA,2021-05-03,1.91
EXTREMADURA,2021-05-04,1.7
EXTREMADURA,2021-05-05,1.7
EXTREMADURA,2021-05-06,1.63
EXTREMADURA,2021-05-07,1.7
EXTREMADURA,2021-05-08,1.73
EXTREMADURA,2021-05-09,2.0
GALICIA,2020-08-19,1.07
GALICIA,2020-08-20,1.08
GALICIA,2020-08-21,1.01
GALICIA,2020-08-22,1.42
GALICIA,2020-08-23,1.14
GALICIA,2020-08-24,1.3
GALICIA,2020-08-25,1.39
GALICIA,2020-08-26,1.5
GALICIA,2020-08-27,1.71
GALICIA,2020-08-28,1.87
GALICIA,2020-08-29,1.78
GALICIA,2020-08-30,1.87
GALICIA,2020-08-31,2.17
GALICIA,2020-09-01,2.35
GALICIA,2020-09-02,2.45
GALICIA,2020-09-03,2.59
GALICIA,2020-09-04,2.63
GALICIA,2020-09-05,2.63
GALICIA,2020-09-06,2.81
GALICIA,2020-09-07,2.73
GALICIA,2020-09-08,2.72
GALICIA,2020-09-09,2.89
GALICIA,2020-09-10,2.97
GALICIA,2020-09-11,3.05
GALICIA,2020-09-12,3.07
GALICIA,2020-09-13,3.29
GALICIA,2020-09-14,3.22
GALICIA,2020-09-15,3.03
GALICIA,2020-09-16,3.12
GALICIA,2020-09-17,3.16
GALICIA,2020-09-18,3.04
GALICIA,2020-09-19,3.04
GALICIA,2020-09-20,3.15
GALICIA,2020-09-21,3.15
GALICIA,2020-09-22,3.1
GALICIA,2020-09-23,3.06
GALICIA,2020-09-24,3.12
GALICIA,2020-09-25,2.87
GALICIA,2020-09-26,2.88
GALICIA,2020-09-27,3.04
GALICIA,2020-09-28,3.06
GALICIA,2020-09-29,2.91
GALICIA,2020-09-30,3.1
GALICIA,2020-10-01,2.94
GALICIA,2020-10-02,2.87
GALICIA,2020-10-03,2.87
GALICIA,2020-10-04,3.11
GALICIA,2020-10-05,3.05
GALICIA,2020-10-06,2.99
GALICIA,2020-10-07,3.07
GALICIA,2020-10-08,3.34
GALICIA,2020-10-09,2.61
GALICIA,2020-10-10,2.59
GALICIA,2020-10-11,2.59
GALICIA,2020-10-12,3.34
GALICIA,2020-10-13,3.44
GALICIA,2020-10-14,3.44
GALICIA,2020-10-15,4.02
GALICIA,2020-10-16,3.31
GALICIA,2020-10-17,3.31
GALICIA,2020-10-18,3.91
GALICIA,2020-10-19,4.02
GALICIA,2020-10-20,4.71
GALICIA,2020-10-21,4.94
